scooter_id,scooter_make,scooter_model,purchased_date,comissioned_date,last_serviced_date,last_serviced_engineer_id
a358e364-82b8-43d8-a01a-27d4b6dc2cf9,Scoots Magoots,Magooter A1V,2020-11-30,2021-01-10,2023-09-15,5018
da5a7d94-5165-4849-bf8e-e940508b8966,Scoots Magoots,Magooter A1V,2021-05-31,2021-07-11,2023-08-03,5029
c8b7c486-f9b4-4ee5-8ec9-8a76038c5493,Motoflyer,Aerobike 2,2021-02-28,2021-04-29,2023-10-27,5042
9257fb1f-8646-4e2c-8134-658fa95bda6a,Lemon,Pie 2000,2020-03-24,2020-05-14,2023-10-23,5020
71a3b277-a8b9-4437-a2d9-4d5414b7aa18,Lemon,Pie 2000,2021-11-09,2021-12-30,2023-10-29,5029
da593ba4-ab45-4478-a8b4-3fbb19a427ff,Scoots Magoots,Magooter A1X,2021-11-20,2022-01-02,2023-09-11,5046
04720c54-67d3-40c2-80d0-302f39d7c5f4,Condor,SL3,2021-06-10,2021-06-23,2023-10-24,5045
711f0af0-9019-4bf3-95ee-db7852616c6d,Motoflyer,Aerobike 2.1,2021-08-11,2021-09-04,2023-09-10,5037
95c58a46-71af-4437-9499-ca75f1f3aa48,Condor,SL3,2020-02-08,2020-04-02,2023-08-30,5028
577c8ecd-ded6-4c86-bf07-f66fd1ebe7e2,Lemon,Pie 2000,2020-02-20,2020-03-08,2023-09-21,5003
726d8b67-f371-4fd4-8fe9-1aab37114d72,Lemon,Drop 1000,2020-02-09,2020-03-24,2023-10-20,5023
92d3618a-30ca-4724-a892-bb4d50ef12f7,Motoflyer,Aerobike 2,2020-10-30,2020-12-18,2023-08-17,5045
6e6fe63c-0ccf-44b0-a91e-e68e7a52a6a2,Scoots Magoots,Magooter A1V,2020-05-09,2020-06-07,2023-10-07,5019
ed20ade9-754c-4ba0-b0b4-c8579331ef06,Motoflyer,Aerobike 2.1,2021-04-11,2021-04-20,2023-10-13,5023
44bbdb53-be45-4dc2-95fe-b2af2ed2de24,Motoflyer,Aerobike 2,2020-05-06,2020-06-18,2023-11-16,5048
477cb04e-0d97-4c8e-8159-ed8f55d6e7c9,Lemon,Drop 1000,2021-01-02,2021-01-15,2023-08-10,5036
858daa6d-1b5b-4344-9363-a0e488c93211,Scoots Magoots,Magooter 5000,2020-03-28,2020-04-09,2023-08-29,5049
b0b3be5e-bfe0-490f-9005-0eb888a883dc,Motoflyer,Aerobike 2.1,2021-08-30,2021-10-17,2023-11-15,5041
93a2a49f-ac0f-4030-a2b7-d562ad43cae8,Scoots Magoots,Magooter 5000,2021-06-26,2021-08-22,2023-10-18,5012
815b6842-284e-4f2d-a52e-574554bb530c,Lemon,Drop 1000,2022-01-09,2022-02-25,2023-10-29,5028
a9764816-47e6-4420-871a-a9ab30542b6f,Scoots Magoots,Magooter 5000,2021-03-24,2021-05-23,2023-09-29,5018
ede1dc5d-6706-4664-8c9f-a92137771953,Motoflyer,Aerobike 2,2020-09-08,2020-09-26,2023-08-29,5051
b2b50989-e3e4-4286-92d7-379ec3d43851,Scoots Magoots,Magooter A1X,2021-07-13,2021-08-31,2023-08-25,5013
254b10fd-cb94-4fb2-b021-429dc49fcf18,Lemon,Drop 1000,2020-06-19,2020-07-08,2023-10-09,5002
84c9cfa6-05e6-4c2f-af5e-ca2add3eeb21,Condor,SL4,2021-05-18,2021-06-25,2023-09-04,5038
a14f654d-e89c-401d-88cc-3d2b03124baf,Condor,SL3,2021-10-01,2021-11-20,2023-10-16,5011
cd1ad00f-feef-4b91-8c41-1d385c24700d,Scoots Magoots,Magooter 5000,2021-11-26,2021-12-30,2023-10-17,5016
06500f69-ac37-49ad-92b2-d5ed0ccd7f63,Condor,SL3,2022-01-20,2022-03-02,2023-10-20,5015
11cab520-86aa-4e62-9862-25544a2859be,Condor,SL3,2020-05-26,2020-06-06,2023-09-15,5035
068cb6ad-817c-4e07-a520-69fcb6085cba,Scoots Magoots,Magooter A1V,2020-05-19,2020-05-28,2023-10-30,5015
dced6098-1dc7-47e4-887e-f994c5388da1,Condor,SL2,2020-09-10,2020-10-16,2023-10-03,5037
c5eff78a-0f82-4afc-a8f9-12f12c81f4fa,Condor,SL2,2020-12-22,2021-01-15,2023-08-16,5015
19e0af1e-0ac3-42a1-a2e8-3c8bc2c4b801,Scoots Magoots,Magooter A1X,2021-08-08,2021-09-20,2023-09-15,5040
3fc94382-239d-42e4-aa15-781e62ec35eb,Condor,SL3,2020-07-23,2020-08-06,2023-10-07,5030
d805ddc1-a431-4ed1-9119-7d7ae1e25660,Condor,SL2,2020-01-25,2020-03-08,2023-09-21,5029
7ce6e90f-e83d-4d9f-98f6-a105ba816006,Condor,SL3,2021-06-10,2021-08-03,2023-08-17,5026
669fe491-f8ad-4e86-8551-e747260958d8,Condor,SL3,2021-01-25,2021-02-14,2023-10-21,5019
b0dd97dc-f473-4331-84b8-4ef1adb6b380,Lemon,Pie 2000,2021-10-21,2021-11-02,2023-08-06,5003
fbe138c7-fa9f-491a-b65b-a4aff055042b,Motoflyer,Aerobike 2,2021-04-14,2021-05-17,2023-09-25,5006
507bc397-2c4b-4a61-9b8e-c20690affa23,Scoots Magoots,Magooter A1X,2020-01-01,2020-03-01,2023-09-21,5024
4b8313e3-7940-4b85-82bc-2da610517106,Condor,SL2,2021-02-26,2021-03-30,2023-09-25,5013
ef5b9385-f0a6-4847-b54d-2519604c8acd,Motoflyer,Aerobike 2.1,2021-06-21,2021-08-11,2023-10-22,5022
2dc14d1d-7232-4e92-8491-9272c11258ad,Scoots Magoots,Magooter A1X,2020-04-13,2020-06-09,2023-09-28,5002
8e22aa8b-3775-480d-a4a9-ae253ff60cc2,Motoflyer,Aerobike 2,2020-03-21,2020-03-31,2023-09-26,5028
23ee4ccf-03f1-4896-bce5-c82bf7db0897,Scoots Magoots,Magooter 5000,2020-11-13,2020-12-13,2023-10-20,5005
f11f360c-fea9-4dee-b198-cc8c061f5da6,Scoots Magoots,Magooter A1V,2020-05-22,2020-06-10,2023-09-23,5051
10c9021f-4e90-4660-9112-4f515cef1a50,Scoots Magoots,Magooter A1V,2020-04-06,2020-04-15,2023-10-14,5049
2dcc4913-1030-420b-ae56-103afd65bcf5,Condor,SL3,2020-03-29,2020-05-03,2023-08-27,5026
f394e15d-3f26-4ef7-b26e-b2ce67a2d564,Condor,SL3,2021-07-24,2021-08-21,2023-10-23,5018
9cfff591-30d5-4f3d-b382-94ec681e5353,Lemon,Pie 2000,2020-04-12,2020-05-26,2023-11-13,5046
7427a934-74f0-4823-beae-c96767518c34,Motoflyer,Aerobike 2,2020-08-30,2020-10-08,2023-10-20,5017
3f70732b-4c50-44c2-bf03-cf11df74a74c,Scoots Magoots,Magooter A1V,2020-10-20,2020-10-28,2023-09-12,5040
697ab998-70bf-41e8-823f-1b6c73c33e14,Scoots Magoots,Magooter A1V,2020-07-24,2020-08-23,2023-08-12,5048
2e5f6f59-ba0f-49a8-a6f9-b056aa228022,Motoflyer,Aerobike 2,2020-04-17,2020-06-10,2023-08-05,5026
2ce6bd8d-4441-483c-8a76-0dab4a850b8d,Motoflyer,Aerobike 2.1,2021-08-12,2021-09-29,2023-08-28,5048
5f96ce9f-75e2-4538-83da-7bab2830a3a2,Motoflyer,Aerobike 2,2020-08-10,2020-08-16,2023-11-15,5007
ef6c62ae-5438-47de-94b2-1dbe97800e52,Lemon,Drop 1000,2020-06-27,2020-08-25,2023-08-30,5002
c6b4c523-41ac-478e-a242-6299f32c10dc,Motoflyer,Aerobike 2,2021-04-18,2021-05-29,2023-10-13,5017
d79bac90-8f7b-42b7-94a1-04119d7a3790,Motoflyer,Aerobike 2.1,2021-12-01,2022-01-06,2023-08-10,5003
c055cbca-99c3-4304-b5cd-916c441db538,Condor,SL3,2020-09-19,2020-09-30,2023-11-18,5036
e6d389ef-09d6-4122-a22c-c2f4200ac440,Condor,SL4,2020-05-01,2020-05-08,2023-09-26,5005
8d15f1fc-86a7-434d-90e4-5d279cd9b30f,Condor,SL3,2021-07-30,2021-09-25,2023-11-19,5025
79ad654b-4084-4a40-a4d6-0c9f09f87b9c,Scoots Magoots,Magooter A1X,2021-03-18,2021-04-21,2023-11-20,5027
db858421-0a36-42e0-8381-d13e1d8f3686,Condor,SL2,2021-04-21,2021-05-19,2023-09-28,5005
6e568dc6-bde1-4478-bb05-60787b72a9e9,Condor,SL4,2020-02-16,2020-03-15,2023-08-12,5015
d99d21f7-cec8-49e3-a67c-aeb6510bfe7d,Motoflyer,Aerobike 2,2020-10-23,2020-12-02,2023-09-22,5010
4f0a6794-ec08-4cf0-b79d-2b1e65cae638,Lemon,Drop 1000,2021-02-14,2021-04-04,2023-09-04,5047
e15984ee-eee8-4ca0-992b-e30165c1e89e,Lemon,Drop 1000,2021-02-18,2021-02-25,2023-09-24,5047
84d7b173-0c5b-48ef-abdb-95dc075c0643,Scoots Magoots,Magooter A1X,2021-08-24,2021-09-26,2023-08-17,5006
4772ba9f-bae5-479a-909a-39b5e04e90ff,Motoflyer,Aerobike 2.1,2021-03-11,2021-04-28,2023-10-09,5027
9bc694c5-2120-4227-aede-ffae0dc8bc86,Scoots Magoots,Magooter A1V,2020-04-09,2020-05-11,2023-10-07,5007
e9f013ef-0ed6-45a8-9a9b-e6f112f2207a,Condor,SL4,2021-11-07,2021-12-06,2023-10-04,5012
47a88635-216d-4397-8ce8-66e17f27312c,Lemon,Pie 2000,2020-01-07,2020-01-28,2023-08-28,5028
31fd8d7d-26c9-4f45-9784-8f008e34d3ca,Lemon,Pie 2000,2020-03-22,2020-05-16,2023-08-13,5051
5972043b-a295-4fbc-a520-36e2cf5ad00c,Lemon,Pie 2000,2021-03-15,2021-04-11,2023-10-18,5049
6e99b402-bc3f-423d-8ee8-82ce85f3bc08,Scoots Magoots,Magooter 5000,2020-01-07,2020-02-12,2023-09-19,5003
a1655333-b1ae-4da1-a20c-b0d6a565e0dc,Condor,SL4,2020-05-17,2020-06-20,2023-10-21,5019
f06eab46-fde0-49e9-ad59-759e4762fe8a,Motoflyer,Aerobike 2,2020-06-26,2020-08-23,2023-10-11,5048
357cc572-dbcb-4e5b-9caa-11ac8c16db2a,Motoflyer,Aerobike 2,2020-03-05,2020-04-11,2023-08-02,5045
4d3cb866-e07e-4b97-980f-b69148d3f146,Lemon,Drop 1000,2020-03-19,2020-03-26,2023-10-02,5016
f78c1621-9abe-4b43-8196-26f64f7f73be,Scoots Magoots,Magooter 5000,2021-05-01,2021-06-09,2023-11-01,5003
e7637ef7-667f-40b2-8a7b-98bddae9484a,Lemon,Pie 2000,2020-07-09,2020-08-26,2023-09-30,5045
0a713f88-de14-4e0e-b990-ec5741b65da1,Condor,SL4,2021-07-22,2021-08-17,2023-10-15,5012
8d377165-c8d9-44e7-98d3-953128d326bb,Motoflyer,Aerobike 2.1,2020-12-13,2021-01-27,2023-08-09,5009
fead6738-deff-4fed-982b-b6fda4764e76,Lemon,Drop 1000,2020-05-23,2020-07-21,2023-08-12,5050
0be35081-4aa9-4e81-b8a4-03d6cf62da17,Scoots Magoots,Magooter A1X,2022-01-10,2022-02-20,2023-09-10,5010
2d9ff9e4-4502-4012-8a80-60c2800b4d8b,Scoots Magoots,Magooter A1V,2021-12-18,2022-01-05,2023-10-09,5030
dcd3d18e-230c-41a9-a185-f2902a8540aa,Condor,SL2,2021-09-25,2021-10-04,2023-09-02,5017
f21af266-e2b2-478d-bf99-b5a3f73f9189,Motoflyer,Aerobike 2,2020-10-11,2020-11-23,2023-11-07,5025
c6388dd6-1eb9-42f8-819c-2c7a1c7cb646,Condor,SL2,2020-05-15,2020-06-04,2023-08-19,5003
c73a3924-526c-4e30-b092-775740c7dc94,Lemon,Drop 1000,2021-07-29,2021-09-03,2023-08-30,5026
9f34e713-1eac-4c3a-b0a8-69a15c086c55,Lemon,Drop 1000,2021-05-09,2021-06-27,2023-08-26,5044
53b66848-4325-4e84-aefa-3c6e22715a1a,Scoots Magoots,Magooter A1V,2021-06-17,2021-07-14,2023-09-23,5002
70b9925f-c72c-4275-b013-509e80673a8e,Motoflyer,Aerobike 2.1,2021-09-21,2021-11-15,2023-11-05,5048
7831ad4b-b270-4772-a3ea-bfa3c59112a5,Condor,SL4,2021-05-19,2021-06-10,2023-09-05,5001
28342f0f-beb0-4e95-9477-ae076e5859a6,Condor,SL3,2021-10-26,2021-12-18,2023-11-01,5039
6193329d-b0fb-4019-9cee-0d5ec919cd88,Condor,SL4,2020-02-04,2020-02-22,2023-09-05,5046
3bb1e7c4-d4c9-4bcd-adc5-d9828f65700a,Scoots Magoots,Magooter 5000,2021-11-29,2021-12-31,2023-09-08,5006
f49d9146-3a66-40ae-b43b-ce66423ac8e6,Scoots Magoots,Magooter 5000,2022-01-15,2022-01-26,2023-10-26,5009
2de01285-1e3d-4cc2-8d16-ae09eeae687a,Lemon,Drop 1000,2020-05-02,2020-06-01,2023-09-08,5023
603954db-d30c-495d-a6e2-c48ebf2e8393,Motoflyer,Aerobike 2.1,2021-12-27,2022-01-12,2023-08-17,5008
4ccd38ad-664b-419d-bac2-9e31eda5419c,Motoflyer,Aerobike 2,2021-04-16,2021-06-12,2023-11-23,5003
a289f135-0f3b-473d-94c8-f1935ca5148a,Scoots Magoots,Magooter A1X,2021-09-28,2021-10-04,2023-09-12,5004
bfdd1613-7f02-4065-a952-10d1cf14cb47,Scoots Magoots,Magooter A1V,2021-06-15,2021-07-24,2023-09-04,5001
8d25ad61-18b2-4818-b299-211624e00dc1,Scoots Magoots,Magooter A1V,2020-01-12,2020-01-31,2023-11-14,5001
904561f2-bd8d-4a1a-9745-3480d44d7db9,Motoflyer,Aerobike 2.1,2020-04-04,2020-05-20,2023-10-17,5010
7cd7c532-05c1-4f26-a057-5c3d2ed9d562,Scoots Magoots,Magooter A1X,2020-02-24,2020-03-30,2023-11-16,5024
7b773bd0-598c-4cf2-8bfa-bba0f280e704,Condor,SL2,2021-04-11,2021-05-15,2023-09-22,5033
c06b96b6-62e4-45b9-80b4-9e278db920bd,Scoots Magoots,Magooter A1V,2020-04-01,2020-05-14,2023-11-14,5029
b5dceba2-1990-40ed-afcf-c225ad51472b,Condor,SL2,2020-09-24,2020-11-05,2023-11-04,5025
ddbd71d5-143b-4824-a9ea-bcb0c97c8d6b,Condor,SL3,2021-06-30,2021-08-05,2023-08-14,5027
049a64c0-53cf-4093-8925-009d3b684a30,Motoflyer,Aerobike 2.1,2022-01-01,2022-03-01,2023-10-19,5001
d52e8e98-7193-4408-99e8-bbe998752e57,Motoflyer,Aerobike 2,2021-09-14,2021-10-10,2023-09-28,5020
5aa6fc34-7c4e-457c-b2e7-a26eb0daa2e6,Scoots Magoots,Magooter A1X,2020-11-27,2021-01-17,2023-10-17,5011
f091da6d-7881-4390-8718-321abea33231,Motoflyer,Aerobike 2.1,2021-03-07,2021-04-08,2023-08-20,5010
4fcf1f87-d2e2-406b-98af-2e161091cb93,Scoots Magoots,Magooter A1X,2021-01-14,2021-02-11,2023-09-29,5050
2e9a7622-85d8-4e5a-b750-a1f1cb245c22,Condor,SL3,2020-09-13,2020-10-25,2023-08-03,5006
199b61dd-5176-4030-99ee-713e0b1a4d7f,Condor,SL3,2021-01-02,2021-02-15,2023-10-25,5026
361db148-3cf5-4b26-8e27-ec7dda4f75d7,Lemon,Drop 1000,2020-05-28,2020-07-01,2023-11-19,5046
244cb7fa-db76-4784-8467-af886f8192eb,Lemon,Drop 1000,2020-04-30,2020-05-10,2023-08-20,5033
a2a4d234-21aa-4b5f-a399-07f33899f3fd,Scoots Magoots,Magooter 5000,2021-09-19,2021-10-10,2023-10-05,5038
c34fedea-2743-4535-9c3f-56fb41f1a54f,Motoflyer,Aerobike 2,2020-12-07,2021-01-30,2023-08-10,5040
8dab486d-680d-46f1-a57c-3d4354e0978c,Condor,SL4,2020-06-10,2020-07-11,2023-09-30,5005
3323a635-3806-4215-be54-401200683e87,Condor,SL4,2021-07-07,2021-07-15,2023-08-06,5023
0b65197c-5c5b-4d44-9b3a-4d1621a96525,Condor,SL4,2021-10-29,2021-11-09,2023-10-08,5024
6061978e-b8a9-4b78-bbf3-771264f4f37a,Motoflyer,Aerobike 2.1,2020-03-30,2020-05-03,2023-09-14,5051
182e93d0-05f7-4213-b817-90bd12eebeb7,Condor,SL3,2020-10-19,2020-11-16,2023-10-08,5050
7fc4b2a4-bf1a-45f4-9969-c34377661f9e,Motoflyer,Aerobike 2,2021-09-02,2021-09-08,2023-10-08,5024
cece2898-3624-4407-b728-62edec232ef3,Motoflyer,Aerobike 2.1,2020-11-07,2020-11-15,2023-08-29,5049
31ef7121-9baf-4c9d-a6b0-9b8e3b716a6e,Scoots Magoots,Magooter 5000,2021-11-10,2021-12-14,2023-10-02,5029
d907bacc-ab9e-4fa1-aee1-61ff99bb5226,Scoots Magoots,Magooter A1V,2020-08-18,2020-08-23,2023-10-19,5022
9f9373e7-9cc8-4538-aae6-5f8e51d22586,Scoots Magoots,Magooter A1X,2021-07-28,2021-09-26,2023-09-03,5022
21f13a68-5ce4-4f28-b064-3168cb5bd629,Motoflyer,Aerobike 2.1,2021-12-11,2021-12-25,2023-10-25,5028
d030a00e-dfa1-487a-89bc-0cc26df40b71,Motoflyer,Aerobike 2,2020-04-17,2020-06-10,2023-09-19,5030
df6d23a6-473e-4748-b4d3-05e9855794fe,Scoots Magoots,Magooter 5000,2021-06-04,2021-07-29,2023-11-15,5023
760b8491-b2ac-4260-9f3e-6449f862bc5c,Condor,SL3,2020-04-26,2020-05-20,2023-10-23,5013
b9b7d2c8-6e21-4fe7-8738-2ccafc09d020,Lemon,Pie 2000,2021-05-20,2021-06-17,2023-08-15,5001
44e7ca04-c6d0-4d24-b842-908d50fce659,Condor,SL4,2021-04-30,2021-06-04,2023-10-30,5051
ca0dedd3-670d-466a-b26a-3f07c65e1c0b,Scoots Magoots,Magooter 5000,2020-10-01,2020-11-11,2023-08-19,5010
666825fb-115c-4662-8241-7a411f859c6a,Scoots Magoots,Magooter A1V,2021-12-09,2022-01-28,2023-09-07,5041
fd981258-5315-4b4b-8087-be259083f509,Scoots Magoots,Magooter A1V,2020-06-14,2020-07-09,2023-09-05,5032
3e836d92-d94e-438f-ad11-11b8f7d73326,Lemon,Drop 1000,2021-10-21,2021-11-13,2023-09-11,5048
07957fac-b277-47a2-a8ca-e6cd841792a3,Motoflyer,Aerobike 2,2020-07-23,2020-08-14,2023-09-17,5028
cdd010e7-d4c9-4748-a537-a7abd12a954a,Scoots Magoots,Magooter 5000,2020-01-18,2020-02-10,2023-10-04,5036
123053cf-a272-4e67-8030-ba2aefc35c89,Motoflyer,Aerobike 2,2021-07-10,2021-08-16,2023-09-14,5009
abeb086c-6e08-4516-8552-b610599fa6eb,Scoots Magoots,Magooter 5000,2021-09-20,2021-10-07,2023-08-30,5051
2c5b183b-658e-461f-8e84-a4b6039e9ec6,Condor,SL3,2020-03-12,2020-03-29,2023-08-13,5010
3e17b26b-19cc-4bee-a886-db620e2e704a,Scoots Magoots,Magooter 5000,2020-08-31,2020-09-25,2023-10-08,5037
8e9939e5-0efb-46cf-a829-0d7209699943,Condor,SL2,2021-02-03,2021-02-15,2023-11-01,5029
e5137b10-862d-4a11-8d2f-e6eb4f497f25,Scoots Magoots,Magooter A1X,2021-07-26,2021-09-05,2023-08-14,5028
84ea197e-edec-4d48-9956-3c74a4d66584,Condor,SL2,2020-10-02,2020-10-15,2023-10-22,5042
ce4ab514-2d97-431a-b1aa-09cbf46836eb,Condor,SL3,2020-09-08,2020-11-04,2023-09-08,5038
ed22a7df-5d38-4499-b4f9-faea5452aaf2,Lemon,Drop 1000,2020-02-13,2020-02-18,2023-09-08,5008
0d951da2-8a26-48f8-a576-dd1caa1e0843,Condor,SL3,2020-04-13,2020-06-02,2023-11-11,5039
8310ebb2-63ff-4a09-843e-72b089117fa0,Scoots Magoots,Magooter 5000,2020-05-01,2020-05-07,2023-11-19,5047
7a01d5bf-2e33-436e-aeee-4f9f3a22347a,Motoflyer,Aerobike 2,2020-05-18,2020-05-30,2023-11-21,5032
3f2ac31f-e004-4f27-8c1a-e7a0e97ed6c0,Scoots Magoots,Magooter A1X,2021-12-10,2022-01-20,2023-09-29,5028
28c0893e-0aef-4cb0-94ca-b38115b6ea81,Condor,SL4,2020-02-17,2020-03-13,2023-08-23,5031
ac16887a-4b25-400f-9eac-d110d420cf6c,Scoots Magoots,Magooter A1X,2021-12-27,2022-02-23,2023-11-11,5004
6181a658-3041-4106-896a-9da6d60dc7c9,Motoflyer,Aerobike 2,2021-03-22,2021-05-05,2023-11-18,5015
114db990-3d7c-4bb6-b9a8-81992d80f25c,Condor,SL3,2020-07-16,2020-08-02,2023-08-18,5001
f6fc80c3-25aa-41ba-b542-ed6053474209,Scoots Magoots,Magooter 5000,2021-12-23,2022-01-16,2023-10-13,5036
8b6cc630-e41d-415c-ae73-284a8ca1451a,Condor,SL3,2020-12-20,2021-02-10,2023-09-26,5047
7ba1af9b-0b22-4016-89f9-8569f4b1cf5b,Motoflyer,Aerobike 2.1,2021-11-20,2022-01-15,2023-09-15,5012
23cf707c-3593-4337-83b4-3cb6e116366c,Scoots Magoots,Magooter A1V,2020-04-18,2020-06-01,2023-09-14,5007
ce0a26c2-b353-460b-ad54-f8757aa89fb2,Condor,SL4,2021-07-16,2021-09-06,2023-09-28,5002
11ea7b3e-b684-4783-93bd-acc99614142d,Scoots Magoots,Magooter A1V,2021-05-23,2021-05-28,2023-10-02,5023
a45adf78-85a1-4b90-960a-ebebf63e73a2,Lemon,Pie 2000,2020-04-02,2020-04-07,2023-11-08,5014
c110f6e6-1e8e-4063-b0e1-bffa1bf3cd10,Scoots Magoots,Magooter 5000,2021-03-12,2021-04-17,2023-10-08,5001
a46dfc6c-f7ff-4fe8-a14f-28338f84d0ef,Condor,SL2,2020-02-21,2020-02-27,2023-10-17,5025
24eaa461-f3e9-4e90-a7d8-e7e8ed11dbe0,Condor,SL2,2021-10-23,2021-11-03,2023-11-16,5010
5d1b7193-3646-42cc-a994-16669bdb39f4,Scoots Magoots,Magooter A1V,2020-03-30,2020-04-30,2023-09-27,5042
6ac0e37c-791d-40f7-bc82-8d34c294c89b,Lemon,Drop 1000,2020-03-18,2020-04-09,2023-09-08,5049
2900eb96-5920-43f4-a154-d363a01bb0c5,Scoots Magoots,Magooter A1X,2021-11-23,2021-12-19,2023-08-15,5032
abd35f88-fdd7-45e4-891f-26f374c62125,Motoflyer,Aerobike 2,2021-09-10,2021-09-15,2023-09-27,5007
c3e292c6-a74f-4dca-8a17-fcc3009de1f1,Lemon,Drop 1000,2020-01-10,2020-02-10,2023-10-22,5008
f53686ba-500f-45d0-831e-8bc576c8a1b5,Condor,SL2,2021-09-08,2021-10-03,2023-11-22,5040
8e6e6b99-858b-4cb6-a726-02eb4b956aa1,Lemon,Pie 2000,2020-01-14,2020-02-14,2023-10-11,5030
f5246f46-c9b7-42a0-9250-30183b15bb4f,Motoflyer,Aerobike 2,2021-02-03,2021-03-09,2023-10-09,5023
1bbbecbb-44ce-4c6d-a920-f0ddd6cced28,Scoots Magoots,Magooter A1V,2021-12-15,2021-12-23,2023-11-08,5043
8551ed35-4dd4-4055-bded-a3782148cdd2,Scoots Magoots,Magooter A1X,2020-07-21,2020-09-19,2023-08-16,5013
929653d8-dcd4-46f8-a323-d3279cd598cb,Condor,SL3,2021-01-12,2021-02-23,2023-10-25,5047
d742fcc6-7107-4b30-89fb-4f8bb280f70c,Scoots Magoots,Magooter A1X,2020-04-07,2020-04-30,2023-08-30,5045
ac4bfa81-fa61-4fed-b23e-32642c34512f,Scoots Magoots,Magooter A1X,2020-01-08,2020-02-11,2023-08-15,5033
b0502244-7e55-4e05-a868-8c997495e06e,Condor,SL4,2020-10-06,2020-10-31,2023-09-25,5018
6befe47d-da58-4fe9-a1a1-2e0ac378d164,Scoots Magoots,Magooter 5000,2020-08-02,2020-08-26,2023-08-23,5029
93910115-b85a-4d7f-abf0-1c7ee0ede4bf,Lemon,Pie 2000,2020-07-16,2020-09-06,2023-10-28,5041
8138c232-1de3-4524-b87e-a60a8daaa7a4,Condor,SL2,2020-05-06,2020-06-29,2023-11-16,5042
7da34f7e-77da-455e-85ea-abf69bd9a5d7,Condor,SL3,2021-08-06,2021-08-12,2023-11-12,5030
494d79ba-f620-4910-b22b-bebd74fb8861,Scoots Magoots,Magooter 5000,2020-01-27,2020-02-08,2023-09-21,5019
d9f01dee-220f-4249-bed2-d1183fd4be75,Condor,SL4,2021-02-01,2021-03-14,2023-11-17,5038
1f6bdd8c-436a-4225-8e56-8cdf04dcbfc6,Scoots Magoots,Magooter A1X,2021-09-05,2021-09-17,2023-10-20,5002
77f0891c-eb49-4a45-8d26-8db5e026feb8,Motoflyer,Aerobike 2,2021-09-19,2021-11-10,2023-10-21,5004
18b6ed13-ffc0-422c-8394-72e792e63f99,Lemon,Drop 1000,2020-02-24,2020-03-07,2023-11-09,5012
7d2992bc-669e-4201-a01e-ea28badf40d8,Scoots Magoots,Magooter A1V,2021-08-04,2021-09-26,2023-11-17,5041
0ce9dad4-50be-44e7-a437-926e0fde29c4,Condor,SL2,2020-10-06,2020-11-22,2023-09-27,5005
c4263519-2cca-4f85-8c1f-c3e97892d4bc,Motoflyer,Aerobike 2,2020-12-08,2020-12-22,2023-11-18,5008
538d009e-f20a-4016-94a6-99660b2c5060,Scoots Magoots,Magooter 5000,2021-09-02,2021-09-24,2023-08-12,5031
df38de9e-7c42-4ee7-a9f7-60b9fce459b5,Motoflyer,Aerobike 2,2021-11-23,2021-11-29,2023-10-18,5020
b3d41159-9eb5-4fac-94c7-8f5c1b01539c,Motoflyer,Aerobike 2.1,2021-01-26,2021-03-01,2023-11-15,5012
2324ba40-1f7f-414d-b790-9bf586f646be,Condor,SL3,2020-04-23,2020-04-28,2023-08-24,5026
0c7e2d31-77c8-41d5-ac6d-6aa7326e428b,Lemon,Pie 2000,2020-03-06,2020-03-23,2023-11-03,5026
af622cb8-38c2-4e33-bc52-490b0af0df8b,Scoots Magoots,Magooter 5000,2021-01-11,2021-02-25,2023-11-12,5008
f698b8e5-55e1-45fa-a42d-3d7271d62144,Motoflyer,Aerobike 2.1,2020-09-23,2020-11-09,2023-09-09,5037
f6f7e94f-a837-4547-b970-11168f50a6f1,Scoots Magoots,Magooter A1V,2021-04-12,2021-05-26,2023-09-25,5015
a9908db9-39ae-4729-9c4b-fa3ad6bf97f7,Lemon,Pie 2000,2021-06-14,2021-06-29,2023-09-25,5012
fa0ff919-e196-4031-a65c-bc0f7268cfb4,Scoots Magoots,Magooter A1X,2021-12-20,2022-02-06,2023-10-09,5001
dcf7abb7-2b75-4c3f-9f67-206cc05bef4e,Motoflyer,Aerobike 2.1,2020-03-31,2020-04-19,2023-09-30,5045
e03b6f2b-95a5-4d1c-a700-41cce8e4e869,Scoots Magoots,Magooter A1X,2020-10-01,2020-11-14,2023-08-19,5021
16654c1a-e09e-4521-aefe-b5fd5da1287c,Lemon,Pie 2000,2021-09-22,2021-10-08,2023-11-16,5015
fa2a9fe9-c38e-4c61-a198-66f51fa3ee46,Lemon,Pie 2000,2020-10-02,2020-11-29,2023-10-31,5014
cef7307d-b0ab-4378-a16f-1c2a46ae359c,Motoflyer,Aerobike 2.1,2021-04-14,2021-05-12,2023-10-18,5028
633ca62e-9534-49a5-85bc-b64c7d7c0452,Condor,SL3,2021-11-11,2021-12-18,2023-09-09,5028
a471c543-19a2-4785-961a-d7e45497954a,Motoflyer,Aerobike 2,2020-10-08,2020-12-06,2023-08-02,5011
55bbb605-e1eb-4e6f-bf98-06b0a5ea5e10,Motoflyer,Aerobike 2,2020-04-11,2020-05-22,2023-11-10,5043
